"","logFC","logCPM","PValue","qval"
"ENSG00000085721.12",-10.57934017,3.82086979,6.18e-09,1.10615290287441e-08
"ENSG00000171984.14",-6.7751841,5.291294557,6.25e-09,1.11688513185951e-08
"ENSG00000082438.15",7.19865857,4.638702116,6.28e-09,1.12147411080704e-08
"ENSG00000188811.13",6.640806567,5.604003017,6.49e-09,1.15342101476039e-08
"ENSG00000104133.14",-6.763481378,5.279733873,6.54e-09,1.16098233690393e-08
"ENSG00000072134.15",10.5632453,3.835849183,6.58e-09,1.16701899524446e-08
"ENSG00000167965.17",-10.57126312,3.812883728,6.58e-09,1.16701899524446e-08
"ENSG00000216895.9",10.5632453,3.835849183,6.58e-09,1.16701899524446e-08
"ENSG00000257386.1",10.5632453,3.835849183,6.58e-09,1.16701899524446e-08
"ENSG00000278330.1",10.5632453,3.835849183,6.58e-09,1.16701899524446e-08
"ENSG00000111670.14",-7.940607251,4.274471956,6.59e-09,1.16852644161564e-08
"ENSG00000167664.8",7.77137595,4.292519432,6.74e-09,1.19105603722975e-08
"ENSG00000175166.16",7.77137595,4.292519432,6.74e-09,1.19105603722975e-08
"ENSG00000115942.8",-10.5631406,3.804853362,6.79e-09,1.19853185695562e-08
"ENSG00000152749.7",10.55605457,3.828862518,6.79e-09,1.19853185695562e-08
"ENSG00000170421.12",-10.5631406,3.804853362,6.79e-09,1.19853185695562e-08
"ENSG00000221821.3",-10.5631406,3.804853362,6.79e-09,1.19853185695562e-08
"ENSG00000227467.3",-10.5631406,3.804853362,6.79e-09,1.19853185695562e-08
"ENSG00000271344.1",-10.5631406,3.804853362,6.79e-09,1.19853185695562e-08
"ENSG00000279133.1",-10.5631406,3.804853362,6.79e-09,1.19853185695562e-08
"ENSG00000112312.9",-7.928787486,4.2627848,6.9e-09,1.21491916031011e-08
"ENSG00000119977.20",-7.928787486,4.2627848,6.9e-09,1.21491916031011e-08
"ENSG00000054116.11",-10.55497209,3.7967782,7.01e-09,1.23122514932572e-08
"ENSG00000165406.15",-10.55497209,3.7967782,7.01e-09,1.23122514932572e-08
"ENSG00000164944.11",-6.308567821,5.945145502,7.1e-09,1.24450635335505e-08
"ENSG00000187676.7",7.755673444,4.277214987,7.23e-09,1.26359559329357e-08
"ENSG00000146425.10",-6.252794717,6.233852157,7.23e-09,1.26359559329357e-08
"ENSG00000099330.8",-10.54675706,3.788657741,7.24e-09,1.26505938358124e-08
"ENSG00000103061.12",10.54156468,3.814786496,7.24e-09,1.26505938358124e-08
"ENSG00000153214.9",10.54156468,3.814786496,7.24e-09,1.26505938358124e-08
"ENSG00000239665.8",10.54156468,3.814786496,7.24e-09,1.26505938358124e-08
"ENSG00000249319.2",-10.54675706,3.788657741,7.24e-09,1.26505938358124e-08
"ENSG00000117560.7",-7.910874262,4.245075,7.4e-09,1.28839100948714e-08
"ENSG00000132376.19",-7.910874262,4.245075,7.4e-09,1.28839100948714e-08
"ENSG00000066427.21",-6.320356718,5.821236862,7.44e-09,1.29419785681331e-08
"ENSG00000101421.3",-10.53849499,3.780491475,7.47e-09,1.29854618690238e-08
"ENSG00000118596.11",10.53426479,3.807696463,7.47e-09,1.29854618690238e-08
"ENSG00000133961.19",-10.53849499,3.780491475,7.47e-09,1.29854618690238e-08
"ENSG00000198464.13",10.53426479,3.807696463,7.47e-09,1.29854618690238e-08
"ENSG00000128040.10",7.745109346,4.266920869,7.57e-09,1.31299865135064e-08
"ENSG00000001497.16",10.52692778,3.800571288,7.72e-09,1.33455703558776e-08
"ENSG00000148671.13",-10.53018532,3.772278884,7.72e-09,1.33455703558776e-08
"ENSG00000154277.12",10.52692778,3.800571288,7.72e-09,1.33455703558776e-08
"ENSG00000158161.15",10.52692778,3.800571288,7.72e-09,1.33455703558776e-08
"ENSG00000176142.12",-10.53018532,3.772278884,7.72e-09,1.33455703558776e-08
"ENSG00000211734.3",10.52692778,3.800571288,7.72e-09,1.33455703558776e-08
"ENSG00000140525.17",7.734467322,4.256552599,7.75e-09,1.3388514950611e-08
"ENSG00000163428.3",7.734467322,4.256552599,7.75e-09,1.3388514950611e-08
"ENSG00000182518.13",7.734467322,4.256552599,7.75e-09,1.3388514950611e-08
"ENSG00000110888.17",-10.52182752,3.76401944,7.97e-09,1.37017038428766e-08
"ENSG00000136104.19",-10.52182752,3.76401944,7.97e-09,1.37017038428766e-08
"ENSG00000140006.11",-10.52182752,3.76401944,7.97e-09,1.37017038428766e-08
"ENSG00000174437.16",-10.52182752,3.76401944,7.97e-09,1.37017038428766e-08
"ENSG00000185019.16",-10.52182752,3.76401944,7.97e-09,1.37017038428766e-08
"ENSG00000205208.4",-10.52182752,3.76401944,7.97e-09,1.37017038428766e-08
"ENSG00000278259.4",10.51955326,3.793410622,7.97e-09,1.37017038428766e-08
"ENSG00000106211.8",6.8422772,4.839931611,8.05e-09,1.38246952824857e-08
"ENSG00000105671.11",-10.51342102,3.755712607,8.24e-09,1.41157666612775e-08
"ENSG00000182872.15",-7.305391081,4.553549637,8.3e-09,1.42073831123659e-08
"ENSG00000166477.12",-7.886638637,4.221119369,8.33e-09,1.42531373875596e-08
"ENSG00000108064.10",-6.826582605,5.030486789,8.44e-09,1.44205961506574e-08
"ENSG00000158373.8",10.50469017,3.778981382,8.51e-09,1.45269103962109e-08
"ENSG00000270096.1",-10.50496525,3.747357839,8.51e-09,1.45269103962109e-08
"ENSG00000169375.15",6.570431074,5.534973863,8.71e-09,1.48295974573817e-08
"ENSG00000111615.13",6.055942713,7.217921312,8.75e-09,1.48899457820464e-08
"ENSG00000127616.17",-10.49645962,3.738954583,8.8e-09,1.49652928873879e-08
"ENSG00000144445.16",-10.49645962,3.738954583,8.8e-09,1.49652928873879e-08
"ENSG00000167578.17",-10.49645962,3.738954583,8.8e-09,1.49652928873879e-08
"ENSG00000242853.3",10.4972008,3.77171208,8.8e-09,1.49652928873879e-08
"ENSG00000128731.15",10.48967236,3.764405829,9.1e-09,1.54153255848706e-08
"ENSG00000063854.12",10.48210442,3.757062248,9.4e-09,1.5861873587355e-08
"ENSG00000140749.8",10.47449657,3.749680954,9.4e-09,1.5861873587355e-08
"ENSG00000152128.13",10.48210442,3.757062248,9.4e-09,1.5861873587355e-08
"ENSG00000163161.12",-10.47929644,3.722000334,9.4e-09,1.5861873587355e-08
"ENSG00000166439.5",10.47449657,3.749680954,9.4e-09,1.5861873587355e-08
"ENSG00000177917.10",10.48210442,3.757062248,9.4e-09,1.5861873587355e-08
"ENSG00000188234.13",10.48210442,3.757062248,9.4e-09,1.5861873587355e-08
"ENSG00000248302.3",10.48210442,3.757062248,9.4e-09,1.5861873587355e-08
"ENSG00000269506.2",10.47449657,3.749680954,9.4e-09,1.5861873587355e-08
"ENSG00000198498.9",-7.849504299,4.184424931,9.62e-09,1.61871507758685e-08
"ENSG00000013016.15",-10.47063767,3.713448183,9.73e-09,1.63490996683008e-08
"ENSG00000134717.17",-10.47063767,3.713448183,9.73e-09,1.63490996683008e-08
"ENSG00000144357.16",-10.47063767,3.713448183,9.73e-09,1.63490996683008e-08
"ENSG00000165861.13",10.46684839,3.742261557,9.73e-09,1.63490996683008e-08
"ENSG00000171824.13",6.53950551,5.504659957,1e-08,1.67446761595918e-08
"ENSG00000171425.9",-6.659978104,5.177540853,1.01e-08,1.68904926536224e-08
"ENSG00000178980.14",7.674490165,4.198152274,1.01e-08,1.68904926536224e-08
"ENSG00000168385.17",-6.222510231,5.860354977,1.02e-08,1.70359366313247e-08
"ENSG00000069966.18",6.380912121,5.753747643,1.02e-08,1.70359366313247e-08
"ENSG00000115540.14",6.602012197,5.001046616,1.03e-08,1.71810095183747e-08
"ENSG00000204392.10",7.668912001,4.192723739,1.04e-08,1.73257127331826e-08
"ENSG00000119929.12",10.45142931,3.727306861,1.04e-08,1.73257127331826e-08
"ENSG00000141985.9",10.45142931,3.727306861,1.04e-08,1.73257127331826e-08
"ENSG00000164169.12",10.45142931,3.727306861,1.04e-08,1.73257127331826e-08
"ENSG00000176020.8",-10.45316264,3.696190851,1.04e-08,1.73257127331826e-08
"ENSG00000260651.1",-10.45316264,3.696190851,1.04e-08,1.73257127331826e-08
"ENSG00000168268.10",10.44365753,3.719770749,1.08e-08,1.79008569864759e-08
"ENSG00000244274.7",10.44365753,3.719770749,1.08e-08,1.79008569864759e-08
"ENSG00000135414.9",-6.55293944,5.327926576,1.08e-08,1.79008569864759e-08
"ENSG00000137106.17",7.65769055,4.181804848,1.09e-08,1.80437328651418e-08
"ENSG00000065613.13",-6.762312106,4.967039244,1.1e-08,1.81862474320102e-08
"ENSG00000172071.11",-5.999851469,6.924717469,1.11e-08,1.8328402055906e-08
"ENSG00000083097.14",-10.4443451,3.687484449,1.11e-08,1.8328402055906e-08
"ENSG00000100139.13",-10.4443451,3.687484449,1.11e-08,1.8328402055906e-08
"ENSG00000138018.17",-10.4443451,3.687484449,1.11e-08,1.8328402055906e-08
"ENSG00000142039.3",10.43584366,3.71219491,1.11e-08,1.8328402055906e-08
"ENSG00000197903.7",10.43584366,3.71219491,1.11e-08,1.8328402055906e-08
"ENSG00000143418.19",7.646381132,4.170802477,1.12e-08,1.84701980987482e-08
"ENSG00000136824.18",6.109385356,6.378735944,1.12e-08,1.84701980987482e-08
"ENSG00000113391.18",7.640693003,4.165269585,1.14e-08,1.87527198546806e-08
"ENSG00000204386.10",-7.811388829,4.146775082,1.14e-08,1.87527198546806e-08
"ENSG00000283321.1",-10.43547334,3.678725389,1.15e-08,1.88934482574705e-08
"ENSG00000106460.18",7.634982358,4.159715337,1.17e-08,1.91738467863809e-08
"ENSG00000169718.17",-7.804937186,4.140403699,1.17e-08,1.91738467863809e-08
"ENSG00000037637.10",10.42008779,3.696922354,1.19e-08,1.94528431001042e-08
"ENSG00000132153.14",-10.42654669,3.669913032,1.19e-08,1.94528431001042e-08
"ENSG00000255856.2",10.42008779,3.696922354,1.19e-08,1.94528431001042e-08
"ENSG00000124177.14",7.629249019,4.154139567,1.2e-08,1.959181870913e-08
"ENSG00000171155.7",7.629249019,4.154139567,1.2e-08,1.959181870913e-08
"ENSG00000257093.6",7.034407728,4.478481905,1.23e-08,2.00066709457702e-08
"ENSG00000018510.13",7.623492805,4.148542108,1.24e-08,2.01442677904005e-08
"ENSG00000106266.10",-7.791946696,4.127576106,1.24e-08,2.01442677904005e-08
"ENSG00000152219.4",7.623492805,4.148542108,1.24e-08,2.01442677904005e-08
"ENSG00000177683.13",-6.736523817,4.941592303,1.24e-08,2.01442677904005e-08
"ENSG00000111145.7",6.043625065,6.492604432,1.26e-08,2.04184382938148e-08
"ENSG00000115232.13",7.025222445,4.469534549,1.28e-08,2.06912529824498e-08
"ENSG00000187049.9",-7.199639667,4.449109128,1.28e-08,2.06912529824498e-08
"ENSG00000077616.10",-10.40852595,3.652125815,1.28e-08,2.06912529824498e-08
"ENSG00000118600.11",10.40415794,3.681485732,1.28e-08,2.06912529824498e-08
"ENSG00000145386.9",10.40415794,3.681485732,1.28e-08,2.06912529824498e-08
"ENSG00000182919.14",-10.40852595,3.652125815,1.28e-08,2.06912529824498e-08
"ENSG00000203644.3",-10.40852595,3.652125815,1.28e-08,2.06912529824498e-08
"ENSG00000055917.15",6.057780947,6.420071724,1.28e-08,2.06912529824498e-08
"ENSG00000124201.14",-6.291703897,5.287769802,1.29e-08,2.08271550351773e-08
"ENSG00000224137.1",-7.778838172,4.114633723,1.3e-08,2.09627218885651e-08
"ENSG00000164300.16",6.543665469,4.944078195,1.31e-08,2.10979547812281e-08
"ENSG00000074266.19",-10.39943046,3.643149616,1.33e-08,2.13674236084017e-08
"ENSG00000147421.17",-10.39943046,3.643149616,1.33e-08,2.13674236084017e-08
"ENSG00000161888.11",-10.39943046,3.643149616,1.33e-08,2.13674236084017e-08
"ENSG00000164347.17",-10.39943046,3.643149616,1.33e-08,2.13674236084017e-08
"ENSG00000178104.19",-10.39943046,3.643149616,1.33e-08,2.13674236084017e-08
"ENSG00000188706.12",-10.39943046,3.643149616,1.33e-08,2.13674236084017e-08
"ENSG00000156876.9",7.606085064,4.131617887,1.33e-08,2.13674236084017e-08
"ENSG00000167106.11",7.015978307,4.460531248,1.33e-08,2.13674236084017e-08
"ENSG00000167515.10",7.015978307,4.460531248,1.33e-08,2.13674236084017e-08
"ENSG00000111906.17",10.38805024,3.665881471,1.37e-08,2.1916873475197e-08
"ENSG00000121570.12",-10.39027727,3.634117446,1.37e-08,2.1916873475197e-08
"ENSG00000162510.5",-10.39027727,3.634117446,1.37e-08,2.1916873475197e-08
"ENSG00000166167.17",-10.39027727,3.634117446,1.37e-08,2.1916873475197e-08
"ENSG00000028203.17",6.250383866,5.792130901,1.4e-08,2.23259175419541e-08
"ENSG00000174946.6",-7.75894932,4.095000379,1.4e-08,2.23259175419541e-08
"ENSG00000119041.10",6.076952069,6.248755998,1.41e-08,2.2461690769139e-08
"ENSG00000050748.17",-10.38106563,3.625028603,1.42e-08,2.25971781116538e-08
"ENSG00000070759.16",10.37992844,3.658015327,1.42e-08,2.25971781116538e-08
"ENSG00000116857.16",10.37992844,3.658015327,1.42e-08,2.25971781116538e-08
"ENSG00000182173.12",-10.38106563,3.625028603,1.42e-08,2.25971781116538e-08
"ENSG00000204677.10",-10.38106563,3.625028603,1.42e-08,2.25971781116538e-08
"ENSG00000260482.3",10.37992844,3.658015327,1.42e-08,2.25971781116538e-08
"ENSG00000009844.15",5.87505929,7.688561129,1.47e-08,2.32768637892342e-08
"ENSG00000103043.14",-10.37179479,3.615882374,1.48e-08,2.34119928997839e-08
"ENSG00000106299.7",-10.37179479,3.615882374,1.48e-08,2.34119928997839e-08
"ENSG00000157869.14",-10.37179479,3.615882374,1.48e-08,2.34119928997839e-08
"ENSG00000144655.14",-7.745536108,4.081761851,1.48e-08,2.34119928997839e-08
"ENSG00000229833.9",6.086468325,6.152717297,1.51e-08,2.3815778547765e-08
"ENSG00000255112.2",-5.839245024,7.984454634,1.53e-08,2.40836421380733e-08
"ENSG00000009790.14",-10.362464,3.606678032,1.53e-08,2.40836421380733e-08
"ENSG00000091592.15",10.36354638,3.642152646,1.53e-08,2.40836421380733e-08
"ENSG00000121486.11",-10.362464,3.606678032,1.53e-08,2.40836421380733e-08
"ENSG00000129467.13",-10.362464,3.606678032,1.53e-08,2.40836421380733e-08
"ENSG00000177868.11",10.36354638,3.642152646,1.53e-08,2.40836421380733e-08
"ENSG00000186834.3",-5.922748484,6.794775719,1.56e-08,2.44834629107651e-08
"ENSG00000129636.12",-6.169974488,5.523585356,1.57e-08,2.46162130405459e-08
"ENSG00000088766.11",10.35528505,3.63415514,1.59e-08,2.48809327253833e-08
"ENSG00000164040.16",10.34697615,3.626112863,1.59e-08,2.48809327253833e-08
"ENSG00000185278.15",10.35528505,3.63415514,1.59e-08,2.48809327253833e-08
"ENSG00000204116.11",10.34697615,3.626112863,1.59e-08,2.48809327253833e-08
"ENSG00000262814.7",10.35528505,3.63415514,1.59e-08,2.48809327253833e-08
"ENSG00000128626.11",7.564631062,4.09133624,1.6e-08,2.50129038088762e-08
"ENSG00000134779.14",6.341019468,5.526651101,1.6e-08,2.50129038088762e-08
"ENSG00000078403.16",7.552564941,4.07961697,1.64e-08,2.55382141093134e-08
"ENSG00000108312.14",-10.34361939,3.58809203,1.65e-08,2.56689019377685e-08
"ENSG00000125089.16",10.33861912,3.61802531,1.65e-08,2.56689019377685e-08
"ENSG00000146802.12",10.33861912,3.61802531,1.65e-08,2.56689019377685e-08
"ENSG00000167216.16",-10.34361939,3.58809203,1.65e-08,2.56689019377685e-08
"ENSG00000168010.10",-10.34361939,3.58809203,1.65e-08,2.56689019377685e-08
"ENSG00000186106.11",-10.34361939,3.58809203,1.65e-08,2.56689019377685e-08
"ENSG00000230832.3",-10.34361939,3.58809203,1.65e-08,2.56689019377685e-08
"ENSG00000248672.5",-10.34361939,3.58809203,1.65e-08,2.56689019377685e-08
"ENSG00000253552.7",10.33861912,3.61802531,1.65e-08,2.56689019377685e-08
"ENSG00000107341.4",6.664843137,4.666838827,1.68e-08,2.60594419634546e-08
"ENSG00000100711.13",10.33021339,3.609891966,1.71e-08,2.6447712293888e-08
"ENSG00000111653.19",-10.33410397,3.578708846,1.71e-08,2.6447712293888e-08
"ENSG00000132436.11",-10.33410397,3.578708846,1.71e-08,2.6447712293888e-08
"ENSG00000113643.8",-7.130064434,4.38045716,1.71e-08,2.6447712293888e-08
"ENSG00000143543.14",6.201987537,5.744750008,1.72e-08,2.65766347771582e-08
"ENSG00000010810.17",-6.531321353,5.050656623,1.73e-08,2.67053079910718e-08
"ENSG00000128815.19",-6.531321353,5.050656623,1.73e-08,2.67053079910718e-08
"ENSG00000085274.15",10.32175841,3.601712309,1.77e-08,2.72175225562021e-08
"ENSG00000106484.14",10.32175841,3.601712309,1.77e-08,2.72175225562021e-08
"ENSG00000107672.14",-10.32452537,3.569264498,1.77e-08,2.72175225562021e-08
"ENSG00000116199.11",-10.32452537,3.569264498,1.77e-08,2.72175225562021e-08
"ENSG00000123739.10",-10.32452537,3.569264498,1.77e-08,2.72175225562021e-08
"ENSG00000256039.1",-10.32452537,3.569264498,1.77e-08,2.72175225562021e-08
"ENSG00000261832.6",-10.32452537,3.569264498,1.77e-08,2.72175225562021e-08
"ENSG00000272807.1",10.32175841,3.601712309,1.77e-08,2.72175225562021e-08
"ENSG00000256053.7",7.534274405,4.061857098,1.78e-08,2.73449602013642e-08
"ENSG00000141664.9",6.3989024,5.366999936,1.79e-08,2.7472152869057e-08
"ENSG00000163739.4",-7.697582752,4.034448955,1.83e-08,2.79784878388678e-08
"ENSG00000012822.15",10.31325358,3.593485806,1.84e-08,2.81044661509541e-08
"ENSG00000028839.9",-10.31488275,3.559758186,1.84e-08,2.81044661509541e-08
"ENSG00000040933.15",-10.31488275,3.559758186,1.84e-08,2.81044661509541e-08
"ENSG00000162241.12",-10.31488275,3.559758186,1.84e-08,2.81044661509541e-08
"ENSG00000166016.5",-10.31488275,3.559758186,1.84e-08,2.81044661509541e-08
"ENSG00000260368.1",-10.31488275,3.559758186,1.84e-08,2.81044661509541e-08
"ENSG00000131669.9",-6.132114059,5.486349116,1.84e-08,2.81044661509541e-08
"ENSG00000118412.12",-6.207191097,5.204624889,1.85e-08,2.82302036794917e-08
"ENSG00000071794.15",7.521950604,4.049894195,1.88e-08,2.86059784472556e-08
"ENSG00000072778.19",-7.690600281,4.02756186,1.88e-08,2.86059784472556e-08
"ENSG00000118855.18",-7.690600281,4.02756186,1.88e-08,2.86059784472556e-08
"ENSG00000132294.14",-10.30517525,3.550189094,1.91e-08,2.89796108335948e-08
"ENSG00000164292.12",-10.30517525,3.550189094,1.91e-08,2.89796108335948e-08
"ENSG00000166401.14",10.30469831,3.585211917,1.91e-08,2.89796108335948e-08
"ENSG00000186088.15",-10.30517525,3.550189094,1.91e-08,2.89796108335948e-08
"ENSG00000215218.3",10.30469831,3.585211917,1.91e-08,2.89796108335948e-08
"ENSG00000215908.10",10.30469831,3.585211917,1.91e-08,2.89796108335948e-08
"ENSG00000148688.13",6.294017098,5.480668338,1.96e-08,2.96334985245665e-08
"ENSG00000164219.9",6.624101631,4.627165239,1.98e-08,2.98937657053182e-08
"ENSG00000085377.13",10.29609201,3.57689009,1.98e-08,2.98937657053182e-08
"ENSG00000270083.1",10.29609201,3.57689009,1.98e-08,2.98937657053182e-08
"ENSG00000277209.1",10.29609201,3.57689009,1.98e-08,2.98937657053182e-08
"ENSG00000136213.9",-7.676533129,4.013688528,1.99e-08,3.00236248700085e-08
"ENSG00000133193.12",6.437292899,4.840355523,2.04e-08,3.06701918147896e-08
"ENSG00000257663.1",-7.085519019,4.336529749,2.04e-08,3.06701918147896e-08
"ENSG00000102893.15",10.28743407,3.568519764,2.06e-08,3.09275522422773e-08
"ENSG00000139351.14",-10.29540199,3.540556391,2.06e-08,3.09275522422773e-08
"ENSG00000160803.7",-10.29540199,3.540556391,2.06e-08,3.09275522422773e-08
"ENSG00000161395.13",-10.29540199,3.540556391,2.06e-08,3.09275522422773e-08
"ENSG00000260916.7",6.607477325,4.610984674,2.13e-08,3.18226706951326e-08
"ENSG00000121310.16",-10.28556206,3.530859227,2.14e-08,3.19498331673937e-08
"ENSG00000177125.5",10.27872384,3.56010037,2.14e-08,3.19498331673937e-08
"ENSG00000179889.18",-10.28556206,3.530859227,2.14e-08,3.19498331673937e-08
"ENSG00000185989.10",10.27872384,3.56010037,2.14e-08,3.19498331673937e-08
"ENSG00000197147.13",-10.28556206,3.530859227,2.14e-08,3.19498331673937e-08
"ENSG00000198018.6",10.27872384,3.56010037,2.14e-08,3.19498331673937e-08
"ENSG00000233885.7",-10.28556206,3.530859227,2.14e-08,3.19498331673937e-08
"ENSG00000275265.1",-10.28556206,3.530859227,2.14e-08,3.19498331673937e-08
"ENSG00000241106.6",6.356440164,5.325481167,2.14e-08,3.19498331673937e-08
"ENSG00000100220.11",7.490672513,4.019544308,2.16e-08,3.22036281248057e-08
"ENSG00000137547.8",7.490672513,4.019544308,2.16e-08,3.22036281248057e-08
"ENSG00000105619.13",-10.27565457,3.521096737,2.22e-08,3.29607994966757e-08
"ENSG00000122882.10",-10.27565457,3.521096737,2.22e-08,3.29607994966757e-08
"ENSG00000126953.5",10.26996072,3.551631328,2.22e-08,3.29607994966757e-08
"ENSG00000149781.12",-10.27565457,3.521096737,2.22e-08,3.29607994966757e-08
"ENSG00000257267.3",-7.068453387,4.319706639,2.23e-08,3.30863840793989e-08
"ENSG00000146007.10",-7.062719687,4.31405515,2.28e-08,3.37117115734172e-08
"ENSG00000055147.18",-10.26567856,3.511268038,2.31e-08,3.40848445809058e-08
"ENSG00000149646.12",10.26114403,3.543112045,2.31e-08,3.40848445809058e-08
"ENSG00000164366.3",-10.26567856,3.511268038,2.31e-08,3.40848445809058e-08
"ENSG00000171960.10",-10.26567856,3.511268038,2.31e-08,3.40848445809058e-08
"ENSG00000178607.15",-10.26567856,3.511268038,2.31e-08,3.40848445809058e-08
"ENSG00000184047.16",-10.26567856,3.511268038,2.31e-08,3.40848445809058e-08
"ENSG00000185507.19",-10.26567856,3.511268038,2.31e-08,3.40848445809058e-08
"ENSG00000232300.1",10.26114403,3.543112045,2.31e-08,3.40848445809058e-08
"ENSG00000166887.15",-5.957412661,6.041654579,2.36e-08,3.47033244092469e-08
"ENSG00000134539.16",-5.998474077,5.763824717,2.39e-08,3.50723825766368e-08
"ENSG00000135116.9",-10.25563309,3.501372228,2.4e-08,3.51950657576925e-08
"ENSG00000172409.5",10.25227314,3.534541921,2.4e-08,3.51950657576925e-08
"ENSG00000281593.1",-10.25563309,3.501372228,2.4e-08,3.51950657576925e-08
"ENSG00000106554.12",-7.626189007,3.964056702,2.42e-08,3.54399298722748e-08
"ENSG00000101966.12",-6.358308506,5.136117865,2.43e-08,3.55621114907107e-08
"ENSG00000159579.13",-7.045380579,4.296966913,2.44e-08,3.56841266049605e-08
"ENSG00000086065.13",-7.618851403,3.956825398,2.49e-08,3.62917164854927e-08
"ENSG00000133731.9",7.452221086,3.982258377,2.49e-08,3.62917164854927e-08
"ENSG00000079432.7",-10.24551718,3.491408388,2.49e-08,3.62917164854927e-08
"ENSG00000090661.11",10.24334736,3.525920343,2.49e-08,3.62917164854927e-08
"ENSG00000105258.8",10.24334736,3.525920343,2.49e-08,3.62917164854927e-08
"ENSG00000123992.18",-10.24551718,3.491408388,2.49e-08,3.62917164854927e-08
"ENSG00000132912.12",10.24334736,3.525920343,2.49e-08,3.62917164854927e-08
"ENSG00000148606.12",-10.24551718,3.491408388,2.49e-08,3.62917164854927e-08
"ENSG00000170185.9",-10.24551718,3.491408388,2.49e-08,3.62917164854927e-08
"ENSG00000184911.14",10.24334736,3.525920343,2.49e-08,3.62917164854927e-08
"ENSG00000198746.12",10.24334736,3.525920343,2.49e-08,3.62917164854927e-08
"ENSG00000239779.6",-10.24551718,3.491408388,2.49e-08,3.62917164854927e-08
"ENSG00000260940.1",10.24334736,3.525920343,2.49e-08,3.62917164854927e-08
"ENSG00000077420.15",-5.782216245,7.201482458,2.55e-08,3.70351260276162e-08
"ENSG00000148773.13",7.445711685,3.975948985,2.56e-08,3.71585180659751e-08
"ENSG00000223799.1",-7.611476289,3.949557777,2.56e-08,3.71585180659751e-08
"ENSG00000156873.15",-10.23532985,3.481375579,2.59e-08,3.75278257863011e-08
"ENSG00000221923.8",10.23436602,3.517246688,2.59e-08,3.75278257863011e-08
"ENSG00000198042.10",-5.734721246,7.520306832,2.63e-08,3.80182193101656e-08
"ENSG00000089053.12",7.439172781,3.969611791,2.63e-08,3.80182193101656e-08
"ENSG00000165233.17",-7.60406328,3.942253471,2.63e-08,3.80182193101656e-08
"ENSG00000171302.16",-7.60406328,3.942253471,2.63e-08,3.80182193101656e-08
"ENSG00000071246.10",10.22532841,3.50852032,2.7e-08,3.88709071049617e-08
"ENSG00000100918.12",-10.22507006,3.471272842,2.7e-08,3.88709071049617e-08
"ENSG00000172936.12",-10.22507006,3.471272842,2.7e-08,3.88709071049617e-08
"ENSG00000197857.13",10.22532841,3.50852032,2.7e-08,3.88709071049617e-08
"ENSG00000135913.10",7.432604106,3.963246549,2.71e-08,3.8992152121975e-08
"ENSG00000125611.15",-6.546063344,4.75386518,2.73e-08,3.92342189881377e-08
"ENSG00000132581.9",6.843810157,4.293112368,2.73e-08,3.92342189881377e-08
"ENSG00000103018.16",-5.862893804,6.429932166,2.78e-08,3.98369291282987e-08
"ENSG00000152464.14",7.426005385,3.956853009,2.79e-08,3.99570519052952e-08
"ENSG00000007306.14",10.21623383,3.499740594,2.81e-08,4.01968801502352e-08
"ENSG00000104432.13",10.20708156,3.490906849,2.81e-08,4.01968801502352e-08
"ENSG00000152804.10",10.21623383,3.499740594,2.81e-08,4.01968801502352e-08
"ENSG00000169188.4",10.20708156,3.490906849,2.81e-08,4.01968801502352e-08
"ENSG00000178878.12",10.20708156,3.490906849,2.81e-08,4.01968801502352e-08
"ENSG00000243155.1",-10.21473679,3.4610992,2.81e-08,4.01968801502352e-08
"ENSG00000255153.1",10.20708156,3.490906849,2.81e-08,4.01968801502352e-08
"ENSG00000268218.1",10.20708156,3.490906849,2.81e-08,4.01968801502352e-08
"ENSG00000130348.11",7.419376345,3.950430917,2.87e-08,4.09130437492875e-08
"ENSG00000247556.6",6.534605578,4.540114051,2.89e-08,4.11506642839929e-08
"ENSG00000070950.9",-10.20432897,3.450853653,2.92e-08,4.15060697430824e-08
"ENSG00000117569.18",10.19787085,3.482018416,2.92e-08,4.15060697430824e-08
"ENSG00000142684.8",-10.20432897,3.450853653,2.92e-08,4.15060697430824e-08
"ENSG00000165689.16",-10.20432897,3.450853653,2.92e-08,4.15060697430824e-08
"ENSG00000179454.13",10.19787085,3.482018416,2.92e-08,4.15060697430824e-08
"ENSG00000204177.10",-10.20432897,3.450853653,2.92e-08,4.15060697430824e-08
"ENSG00000204482.10",10.19787085,3.482018416,2.92e-08,4.15060697430824e-08
"ENSG00000238227.7",-10.20432897,3.450853653,2.92e-08,4.15060697430824e-08
"ENSG00000245680.9",10.19787085,3.482018416,2.92e-08,4.15060697430824e-08
"ENSG00000270344.2",10.19787085,3.482018416,2.92e-08,4.15060697430824e-08
"ENSG00000060749.14",-7.581592931,3.920116708,2.96e-08,4.20017263770837e-08
"ENSG00000113369.8",6.817447556,4.26752296,3e-08,4.24956679362269e-08
"ENSG00000172215.5",6.122428107,5.500833223,3e-08,4.24956679362269e-08
"ENSG00000131844.15",10.18860096,3.473074611,3.04e-08,4.29879033069102e-08
"ENSG00000143499.13",-10.19384552,3.440535182,3.04e-08,4.29879033069102e-08
"ENSG00000152620.12",10.18860096,3.473074611,3.04e-08,4.29879033069102e-08
"ENSG00000270562.1",10.18860096,3.473074611,3.04e-08,4.29879033069102e-08
