Ensembl_ID,C473,C481,LC03,RC02,RC03,LC01,R03,R02
ENSG00000154263.17,0,0,0,0,0,0.034482759,0.25,0
ENSG00000154265.15,0,3.791666667,0.076923077,0.6875,0.230769231,0.103448276,0.916666667,33.58441558
ENSG00000154269.14,0,0,0.076923077,0,0,0,0,0
ENSG00000154274.14,0,0.020833333,0,0,0,0,0,0
ENSG00000154277.12,0,0,1,0,0,0,0,0.441558442
ENSG00000154305.16,0,246.7291667,0.384615385,1141.75,14499.91692,186.6206897,1425.75,695.5193506
ENSG00000154309.8,0,0,0,0,0,0.034482759,0.083333333,0
ENSG00000154310.16,0,46.5,0,0.125,0.230769231,0.172413793,0.083333333,0.74025974
ENSG00000154316.16,0,0,0,0,0,0,0,0
ENSG00000154319.14,0,46.25,12.69230769,0.0625,0,215.1724138,0.416666667,67.32467532
ENSG00000154328.15,0,28.0625,0.230769231,0,0.076923077,71.03448276,0,0.480519481
ENSG00000154330.12,0,0,0,17.8375,0,0,0.083333333,0.012987013
ENSG00000154342.5,0,0,0,0,0,0,0,0
ENSG00000154358.20,0,0,0.076923077,0,0,0,0,0.012987013
ENSG00000154359.12,0,118.0416667,0,480.875,19.61538462,188.3448276,0,137.012987
ENSG00000154370.15,0,0.270833333,0.153846154,0,0,6.931034483,0,27.88311688
ENSG00000154380.17,0,0.083333333,0.076923077,0,0.307692308,66.48275862,0.083333333,153.0519481
ENSG00000154415.7,0,0,0,0,0,0,0,0
ENSG00000154429.10,0,58.41666667,0,0.125,0.461538462,0.034482759,0.583333333,225.4285714
ENSG00000154438.7,0,0,0,0,0,0,0,0
ENSG00000154447.14,0,27.64583333,0,0.0625,0,67.79310345,0,0.012987013
ENSG00000154451.14,2,166,116.2307692,0.625,2.384615385,123.0872414,13,67.71428571
ENSG00000154473.17,0,1170.833333,117.0769231,7.3125,838.1538462,338.2068966,7.333333333,1064.103896
ENSG00000154478.3,0,0,0,0,0,0,0,0
ENSG00000154479.12,0,0,0,0,0,0.034482759,0.083333333,0.285714286
ENSG00000154485.4,0,0,0,0,0,0,0,0
ENSG00000154493.17,0,0,0,0,0,0,0,0
ENSG00000154511.11,0,0.354166667,0,0.0625,0,45.10241379,0,2.285714286
ENSG00000154518.9,3,1125.020833,536.4615385,927.375,8.153846154,1190.758621,537.0833333,586.2597403
ENSG00000154529.14,0,0,0,0,0,0.034482759,0,0.012987013
ENSG00000154537.4,0,0,0,12.159375,0,0,0,0.233766234
ENSG00000154545.16,0,0,0,0,0,0.310344828,0.003333333,0
ENSG00000154548.8,0,0,0,0.0625,0,0,0,0.12987013
ENSG00000154553.13,0,0,0,0,0.076923077,0,0,0
ENSG00000154556.17,0,0.020833333,0,0.0625,0,0,0.166666667,0.012987013
ENSG00000154582.16,1,990.5833333,427.8461538,3214.345625,75.84615385,1574.344828,1094.333333,661.1688312
ENSG00000154589.6,0,8.770833333,0,0.125,0.615384615,0.103448276,2,110.2597403
ENSG00000154608.14,71.94,17.633125,0.521538462,0.148125,0,23.92689655,0,9.261298701
ENSG00000154611.14,0,0,0,0,0,0.034482759,0,0
ENSG00000154620.5,0,0,0,0,0.230769231,0,0,0
ENSG00000154639.18,0,0.020833333,0,0,0.076923077,0,0.083333333,7.142857143
ENSG00000154640.14,0,11.5,0.307692308,0.125,0.076923077,556.8837931,1.666666667,131.3949351
ENSG00000154642.10,2,72.58333333,0,181.125,0,0.379310345,0,125.5324675
ENSG00000154645.13,0,0,0,0,0,0,0,0
ENSG00000154646.8,0,0,0,0,0,0,0,0
ENSG00000154654.14,0,0,0,0,0,0,0,0
ENSG00000154655.15,0,0,0,0,0.692307692,0.034482759,0.083333333,2.922077922
ENSG00000154678.16,0,0,0,0,0,0,0,0
ENSG00000154710.16,2,794.061875,713.7353846,35.375,0.076923077,102.9051724,1.416666667,849.8833766
ENSG00000154719.13,0,168.9166667,4.230769231,0.1875,0.461538462,613.2758621,0,87.84415584
ENSG00000154721.14,0,0,0,0,0.076923077,0,0,0.012987013
ENSG00000154723.12,4,982.1666667,760.3846154,1676.0625,115.3076923,1081.147931,1781.333333,1210.918052
ENSG00000154727.10,0,194.6458333,0.538461538,0,49.23076923,14.62586207,0,40.92519481
ENSG00000154734.14,0,0,0,0,0,0,0,0
ENSG00000154736.5,0,0.020833333,0,0,0,0,0,0.012987013
ENSG00000154743.17,0,3.854166667,0,0,0,0.034482759,0,14.2987013
ENSG00000154760.13,0,4.091875,207.0769231,44.375,0.307692308,1.586206897,0,2.12987013
ENSG00000154764.5,0,0,0,0,0.230769231,0,0,0
ENSG00000154767.14,1,167.6197917,451.9761538,26.625,0.307692308,128.2293103,3,414.8351948
ENSG00000154781.15,0,178,2.384615385,0.3125,1143.461538,916.4482759,12.66666667,338.4675325
ENSG00000154783.11,0,0.020833333,0,0,0,0,0,0.012987013
ENSG00000154803.12,0,643.7291667,704.5384615,88.875,1829.769231,16.03448276,80.41666667,28.58441558
ENSG00000154813.9,0,325.5625,0.076923077,435.4375,0.461538462,558.9655172,0.083333333,104.1688312
ENSG00000154814.13,1,0.4375,0.153846154,0.125,0,38.5862069,0.083333333,2.506493506
ENSG00000154822.17,0,364.8958333,0.230769231,1.75,0,249.5517241,0,0.116883117
ENSG00000154832.14,0,1.833333333,0.153846154,275.875,0.076923077,0.689655172,0,23.42857143
ENSG00000154839.9,0,0.6875,0.076923077,0,0,0.172413793,0,0.012987013
ENSG00000154845.15,0,0.520833333,0.076923077,0,0.230769231,0.655172414,14,43.58441558
ENSG00000154856.12,0,0,0,0,0,0,0,0.103896104
ENSG00000154864.11,0,0,0,0,0,0,0,0
ENSG00000154874.15,0,1.763958333,0.153846154,652.475,0.634615385,118.9789655,0,511.9096104
ENSG00000154889.16,0,0.3375,0.153846154,0.0625,0.230769231,150.3389655,0,336.7612987
ENSG00000154898.15,0,135.1495833,0,0,0.023076923,0.100689655,0.083333333,0.139350649
ENSG00000154914.16,0,0,0,0,0,0,0,0
ENSG00000154917.10,0,0.229166667,0,0,0,0,0,0.012987013
ENSG00000154920.14,1.06,1.875,0,0,0,0,0.018333333,0.936623377
ENSG00000154928.16,0,0,0,0,0,0,0,0
ENSG00000154930.14,0,1.791666667,0,0.125,0.461538462,0.137931034,0,0.064935065
ENSG00000154945.6,0,834.7610417,805.4446154,0.25,100.63,1212.317931,1.580833333,419.475974
ENSG00000154957.13,0,0.020833333,0,0,0,0.034482759,0,0
ENSG00000154975.13,0,0.0625,0.153846154,0,0,0,0,0
ENSG00000154978.12,21,1488.553958,11.84615385,384.3125,2125,977.1731034,4.583333333,453.1168831
ENSG00000154997.8,0,0,0,0,0,0,0,0
ENSG00000155008.13,0,1.5625,0,0,0,0.034482759,24.5,21.03896104
ENSG00000155011.8,0,0.020833333,0,0,0,0,0,0.012987013
ENSG00000155016.17,0,9.875,0.153846154,0,0,0,0,0.025974026
ENSG00000155026.16,0,0.10375,0,0,0,1.034482759,8.59,0.371168831
ENSG00000155034.18,0,0.020833333,0,0,0,0.068965517,0,0.233766234
ENSG00000155052.14,0,0,0,0,0,0,0,0
ENSG00000155066.15,0,0.020833333,0,0,0,0,0,0
ENSG00000155070.8,0,0,0,0,0,0,0,0
ENSG00000155085.15,0,0.125,0.153846154,0.125,0,5.482758621,0,0.025974026
ENSG00000155087.3,0,0,0,0,0,0,0,0
ENSG00000155090.14,0,261.5625,485.3846154,73.5,26355.61538,1452.551724,3,460.1558442
ENSG00000155093.17,0,0.208333333,0,0,0,0.034482759,0,0
ENSG00000155096.13,0,142.8125,0.615384615,29.75,0.384615385,593.4827586,1529.75,377.6380519
ENSG00000155097.11,0,0.229166667,0.153846154,0.0625,0.230769231,0.827586207,0,67.81818182
ENSG00000155099.7,0,0.104166667,0,0,0.076923077,0.965517241,0,80.96103896
ENSG00000155100.10,0,0.270833333,0.615384615,0,0.153846154,0.344827586,0.166666667,140.7012987
ENSG00000155111.14,0,108.4375,0.076923077,0,0.076923077,0.103448276,0,54.1038961
ENSG00000155115.6,7197,2579.354167,4.153846154,14.6875,3.384615385,311.7931034,3188.916667,984.8831169
ENSG00000155158.20,0,0.125,0,0,0,0.068965517,0,47.54545455
ENSG00000155189.11,1,651.8541667,152.3846154,12.6875,0,30.79310345,0.333333333,284.8831169
ENSG00000155229.20,0,0.770833333,0.153846154,0.125,0.076923077,0.034482759,0.083333333,0.012987013
ENSG00000155249.5,0,0,0,0,0,0,0,0
ENSG00000155252.13,0,0.285416667,0.230769231,167.86625,0,28.34482759,0,0.012987013
ENSG00000155254.12,0,0,0.076923077,0,0,0,0,0
ENSG00000155256.17,1,221.2083333,0,0,0,0,0,0
ENSG00000155265.10,0,0,0,0,0,0.034482759,1,0.064935065
ENSG00000155269.11,0,0.020833333,0,0,0,0,0,0
ENSG00000155275.18,0,0.145833333,0,0,0,0,0,0.038961039
ENSG00000155287.10,0,160.5625,0,0.0625,0,26.37931034,0,0.337662338
ENSG00000155304.5,0,3.479166667,0,40,0.153846154,0.931034483,1.75,70.22077922
ENSG00000155307.17,3,4222.541667,2915.461538,856.25,3909.230769,4049.103448,1010,3105.896104
ENSG00000155313.15,0,140.1666667,47.69230769,1801.75,1.076923077,1.137931034,0.25,7.363636364
ENSG00000155324.9,0,0.5625,0.153846154,0,0.307692308,2.24137931,388.5833333,19.5974026
ENSG00000155329.11,326,67.125,1010.076923,38.625,138,79.24137931,0.083333333,938.4545455
ENSG00000155330.9,1,86.1875,193.3846154,0.375,0.153846154,469.3793103,2.166666667,177.4935065
ENSG00000155363.18,0,0.270833333,0,146.3125,0.076923077,0.034482759,379.3333333,0.298701299
ENSG00000155366.16,0,380.9791667,0.076923077,439.3125,1.230769231,1.379310345,1816.5,151.4155844
ENSG00000155367.15,0,0,0,0,0,0,0,0
ENSG00000155368.16,2,2347.75,1155.384615,2382.875,1391.384615,2458.275862,4059.25,1982.25974
ENSG00000155380.11,0,1018.333333,0.076923077,0.3125,0.846153846,278.6206897,0.25,321.961039
ENSG00000155393.12,0,38.6875,0,0,0.076923077,32.24137931,0,0.051948052
ENSG00000155428.12,0,0,0,0,0,0,0,0
ENSG00000155438.11,0,781.5208333,0.153846154,9.0625,1239.307692,166.6206897,1579,123.5064935
ENSG00000155463.12,1620,446.8958333,5,86.6875,0.923076923,131.9310345,3525.333333,335.4155844
ENSG00000155465.18,0,154.75,0,0,0.230769231,0.068965517,0.25,32.54545455
ENSG00000155495.8,0,0,0,0,0,0,0,0
ENSG00000155506.16,0,616.5208333,23.23076923,2452.625,8.076923077,444.5517241,2.333333333,431.8311688
ENSG00000155508.13,1,474.375,0.076923077,1055.875,0.538461538,159.4137931,0.166666667,659.2597403
ENSG00000155511.17,0,0,0,0,0,0,0,0
ENSG00000155530.2,0,0,0,0,0,0,0,0
ENSG00000155542.11,0,0.020833333,0,0,0,0.275862069,0.083333333,178.025974
ENSG00000155545.19,0,0.083333333,0,0.0625,0,0.068965517,0,0.038961039
ENSG00000155561.14,1,50.70833333,0,0,0,116.1724138,0,4.818181818
ENSG00000155592.15,0,0.041666667,0,0,0,0,0,64.81818182
ENSG00000155621.14,0,59.45833333,51.30769231,7.8125,0.076923077,0.068965517,0.166666667,106.0909091
ENSG00000155622.6,0,0,0,0,0,0,0,0
ENSG00000155629.14,0,605.7708333,0.307692308,1373.625,1549.153846,13.13793103,0,54.1038961
ENSG00000155636.14,1,55.41666667,0.076923077,0,0,126.2413793,0,0.064935065
ENSG00000155657.26,0,403.3704167,1663.819231,609.5625,2831.615385,409.5941379,0.25,927.0101299
ENSG00000155659.14,0,0,0,0,0.692307692,0,0.083333333,0.012987013
ENSG00000155660.10,37,276.5833333,0.846153846,32.625,831.2307692,581.2413793,268.5833333,58.54545455
ENSG00000155666.11,0,0,0,0,0,0,0,37.74025974
ENSG00000155714.13,0,0.020833333,0,0,0,0,0,0
ENSG00000155719.16,0,0,0,0,0,0,0,0
ENSG00000155729.12,0,0.145833333,0,0,0,75.44827586,0,0.012987013
ENSG00000155744.9,1,486.9952083,612.2307692,1.875,0,292.0058621,0.416666667,168.2125974
ENSG00000155749.12,0,0,0,0,0,0,0,0
ENSG00000155754.14,0,0,0,0,0,69.4137931,0,0
ENSG00000155755.18,0,0,0,0.0625,0,0,0.583333333,0.12987013
ENSG00000155760.2,0,0,0,0,0,0,0,0
ENSG00000155761.13,0,0,0,0,0,0,0,0
ENSG00000155792.9,0,0,0,0,0,0,0.166666667,0.025974026
ENSG00000155816.19,0,0,0,0,0,0,0,0
ENSG00000155827.11,0,0.166666667,192.1538462,0.0625,0.076923077,271.7586207,0.166666667,0.090909091
ENSG00000155833.14,0,0,0,0,0,0,0,0
ENSG00000155846.16,0,0,187.9230769,0,0,0.068965517,0,0.61038961
ENSG00000155849.15,0,183.4166667,292.9230769,27.625,298.8461538,207.6551724,5.916666667,238.4675325
ENSG00000155850.7,0,225.9375,886,0,2.538461538,0.24137931,3,14.20779221
ENSG00000155858.5,0,0,0,0.5,0,0,0.166666667,0.012987013
ENSG00000155868.7,0,0.25,0,12.4375,0.153846154,0,0,36.49350649
ENSG00000155875.13,0,0,0,0,0,0,0,0
ENSG00000155876.5,0,187.5833333,113.0769231,0,0.307692308,548.4827586,0,219.8051948
ENSG00000155886.11,0,0,0,0,0,0,0,0
ENSG00000155890.3,0,0,0,0,0,0,0,0
ENSG00000155893.12,0,0,0,0,0,0,0,0.051948052
ENSG00000155897.9,0,0,0,0,0,0,0,0
ENSG00000155903.11,2,627.0625,1316.153846,52.8125,0.923076923,472.3448276,2.333333333,533.2467532
ENSG00000155906.16,1,0.083333333,0,0.0625,0.076923077,0.034482759,0,132.3636364
ENSG00000155918.7,0,0,0,0,0,0.034482759,0,0
ENSG00000155926.13,2,10.14583333,0.615384615,624.1875,0.538461538,6.827586207,7.833333333,173.6623377
ENSG00000155957.17,0,1297.761042,131.7692308,881.99875,6.153846154,71.89310345,4.083333333,1209.861039
ENSG00000155959.10,11319,421.2708333,0.384615385,0.25,0.769230769,755.7586207,0.583333333,511.4155844
ENSG00000155961.4,0,34.83333333,0,6.9375,0,24.93103448,0.083333333,0
ENSG00000155962.12,0,0.1875,0,230.8125,0.076923077,0.034482759,1454.666667,0.012987013
ENSG00000155966.13,0,0.020833333,0,0,0,0.034482759,0,0.142857143
ENSG00000155970.11,0,0,0,0,0,0,0,0
ENSG00000155974.11,0,0,0,0,0,0.034482759,0,0
ENSG00000155975.9,4,2.823333333,4.301538462,0,0.153846154,55.09517241,0.083333333,3.05012987
ENSG00000155980.11,0,0,0,0,0,0,0,0.025974026
ENSG00000156006.4,0,0,0,0,0,0,0,0
ENSG00000156009.9,0,0,0,0,0,0,0,0
ENSG00000156011.16,0,0.166666667,0,87.125,0.307692308,70.13793103,0,0
ENSG00000156017.12,0,63.625,1.076923077,343.75,0,0.275862069,0.083333333,62.07792208
ENSG00000156026.14,0,1.666666667,0.384615385,4.3125,0,3.413793103,0,3.935064935
ENSG00000156030.13,4,1250.333333,435.1538462,2189.3125,2334.461538,866.5862069,3.75,1363.25974
ENSG00000156042.17,0,0,0,0,0,0,0,0
ENSG00000156049.6,0,0,0,0,0,0,0,0
ENSG00000156050.8,0,42.54625,0.153846154,230.1875,12.08846154,0.445517241,0,124.0803896
ENSG00000156052.10,1,0.270833333,0.769230769,274.75,0.230769231,0.896551724,941.4166667,0.181818182
ENSG00000156076.9,0,0,0,0,0,0,0,0
ENSG00000156096.13,0,0,0,0,0.846153846,0,0.083333333,0
ENSG00000156097.12,0,0,0,0,0,0,0,0
ENSG00000156103.15,0,0,0,0,0.076923077,0,0,0
ENSG00000156110.13,0,139.6458333,0.076923077,0,0.615384615,834.8275862,0,1785.038961
ENSG00000156113.22,0,0,0.076923077,0.0625,0.230769231,0,0,0
ENSG00000156127.6,1,66.79166667,0.153846154,4.125,0.076923077,2.034482759,0.416666667,8.051948052
ENSG00000156136.9,0,35.83333333,244.1538462,494.25,0.153846154,2400.137931,2378,165.5714286
ENSG00000156140.9,0,0,0,0,0,0,0,0
ENSG00000156150.6,0,0,0,0,0,0,0,0
ENSG00000156162.16,0,0.020833333,0,29.5,0,0.103448276,0,5.935064935
ENSG00000156170.12,0,60.16666667,0,0,1131.769231,13.79310345,1.25,0.246753247
ENSG00000156171.14,0,5.6875,584.9230769,0.0625,1731.461538,117.2413793,186.6666667,1357.408312
ENSG00000156172.5,0,2.645833333,0,0,0,0,0,0
ENSG00000156194.17,0,0,0.076923077,0,0,0,0,0
ENSG00000156206.13,0,0,0,0,0,0,0,0
ENSG00000156218.12,0,0,0,0,0.076923077,0,0,0
ENSG00000156219.16,0,0,0,0,0,0,0.333333333,0
ENSG00000156222.11,0,0,0,0,0,0,0,0
ENSG00000156232.7,0,186.2083333,0.384615385,205.75,0.076923077,2.310344828,291.3333333,217.9464935
ENSG00000156234.7,0,4.3125,0,0,0,0.24137931,160,45.81818182
ENSG00000156239.11,0,0.083333333,0,0,0.076923077,0,0,14.25974026
ENSG00000156253.6,0,0.229166667,0,0,0,0.034482759,58.91666667,0
ENSG00000156256.14,5,905.4945833,873.3076923,991.5625,1.076923077,436.1717241,404.9166667,1570.296753
ENSG00000156261.12,4,1178.229167,1422.153846,76.0625,1.076923077,347.3448276,204.8333333,199.8051948
ENSG00000156265.15,0,6.854166667,0,0,0,2.310344828,2282.416667,0.155844156
ENSG00000156269.4,0,0,0,0,0,0,0,0
ENSG00000156273.15,4294,937.7708333,0.307692308,1474.3125,9188.615385,948.8275862,361.9166667,1059.753247
ENSG00000156282.4,0,0,0,0,0,0,0,0
ENSG00000156284.5,0,0,0,0,0,0,0,0.012987013
ENSG00000156298.12,0,0,0,0,0,0,0,0
ENSG00000156299.13,0,0.104166667,0.384615385,0.125,0.153846154,0.551724138,0,0.324675325
ENSG00000156304.14,0,237.4791667,0.307692308,0.125,2.615384615,19.68965517,0,202.3766234
ENSG00000156313.12,0,9.166666667,0,2.5625,1172.923077,2.103448276,105.1666667,127.8181818
ENSG00000156345.17,0,0,0,0,0,0,0,0
ENSG00000156374.14,0,0.145833333,0,0,584.4615385,0.310344828,0,53.20779221
ENSG00000156381.8,0,0.083333333,0.153846154,0.0625,0.461538462,0,0,0.155844156
ENSG00000156384.14,7736,0.729166667,2513.538462,0,0.153846154,0.034482759,0,0.116883117
ENSG00000156395.12,0,0,0,0,0,0,0,0
ENSG00000156398.12,0,0.166666667,0,0,0,0,0.083333333,127.4415584
ENSG00000156411.9,2151,1197.833333,3.153846154,40.0625,3049.384615,611.5862069,3.083333333,524.0779221
ENSG00000156413.13,0,0,0,0,0,0,0,0
ENSG00000156414.18,0,0.0625,0,0,0,0,0,0
ENSG00000156427.7,0,42.89583333,0,0,0,0,0,0
ENSG00000156453.13,0,0,0,0,0,0,0,0
ENSG00000156463.17,0,0.041666667,0,0,0,0,0,0
ENSG00000156466.9,0,0,0,0,0,0,0,0
ENSG00000156467.9,2,777.4791667,305.5384615,29.25,1100.769231,2047.689655,217.4166667,1051.519481
ENSG00000156469.8,1,1.125,0,0,0.153846154,76.48275862,0,116.987013
ENSG00000156471.12,0,112.3541667,875.7692308,1.0625,0.076923077,35.4137931,21.5,374.5454545
ENSG00000156475.18,0,0.020833333,0.076923077,0,0.076923077,0.034482759,0.416666667,0.454545455
ENSG00000156482.10,9292.71,1496.767708,1994.733077,805.745,1232.127692,5693.213448,3115.918333,3277.381948
ENSG00000156486.7,0,0,0,0,0,0,0,0
ENSG00000156500.14,0,0.125,0,0,0.076923077,0.103448276,0,1.584415584
ENSG00000156502.13,0,179.7916667,525.2307692,9.875,0.076923077,0.551724138,581.1666667,121.6233766
ENSG00000156504.16,0,0.166666667,0.076923077,0,0.230769231,0,26.91666667,4.766233766
ENSG00000156508.17,91446.34,48369.02083,50801.07385,48508.98625,87316.18077,69747.67931,53562.31417,40815.41104
ENSG00000156509.13,0,0,0,0,0,0.034482759,0,0
ENSG00000156510.12,0,0,0,0,0,0,0,0
ENSG00000156515.21,1,4.1875,0.230769231,589.875,0,390.3793103,0.083333333,36.50649351
ENSG00000156521.13,0,0.1875,0,0.0625,0,31,0,93.44155844
ENSG00000156531.16,0,640.3541667,0.076923077,2.0625,3.615384615,1329,0,518.6363636
ENSG00000156535.13,0,0.1875,0,0,0,0.068965517,101.75,0.155844156
ENSG00000156564.8,0,0,0,0,0,0,0,0
ENSG00000156574.9,0,0,0,0,0,0,0,0
ENSG00000156575.2,0,0,0,0,0,0,0,0
ENSG00000156587.15,0,794.6041667,838.9230769,14.25,1.923076923,351.862069,4.833333333,1136.467532
ENSG00000156599.10,0,598.375,0.153846154,0.25,418.2307692,0.344827586,2564.583333,207.7532468
ENSG00000156603.16,0,260.875,0,0.125,0.076923077,602.3103448,295.5,178.5454545
ENSG00000156639.11,0,5.541666667,0,0.1875,0.153846154,0.206896552,0.083333333,0.961038961
ENSG00000156642.16,1,2.75,0,7.4375,5.461538462,0.793103448,0,12.68831169
ENSG00000156650.12,0,837.3125,1298.461538,0.0625,455.7692308,172.7586207,654.25,667.2467532
ENSG00000156671.12,0,138.7291667,0,194.6875,0.230769231,292.6206897,943.5833333,291.5324675
ENSG00000156675.15,0,323.2035417,54.53846154,1723.0175,1.461538462,210.8424138,3607.5275,1255.66987
ENSG00000156687.10,0,0,0,0,0,0,0,0
ENSG00000156689.6,0,0,0,0,0,0,0,0
ENSG00000156697.12,0,6.416666667,0.230769231,0,0,0.206896552,723.4883333,1.298701299
ENSG00000156709.13,0,0.979166667,0,0.0625,0.076923077,0.24137931,1548.25,31.66233766
ENSG00000156711.16,0,104.0833333,0,0,0,0.482758621,0.083333333,89.12987013
ENSG00000156735.10,0,417.9170833,4,0.125,0.461538462,498.5172414,0.166666667,438.4805195
ENSG00000156738.17,28573,7610.625,14053.07692,1879.5,4956.230769,12134.62069,3847.166667,15225.53247
ENSG00000156755.10,0,0,0,0,0,0,0,0
ENSG00000156787.16,0,8.868958333,0.076923077,0,0.076923077,0.702758621,1.416666667,3.981168831
ENSG00000156795.6,0,0.416666667,0,0.5,0.307692308,0,0.166666667,258.9480519
ENSG00000156802.12,1,11.66666667,0.153846154,3.125,2.538461538,79.5862069,0,150.4285714
ENSG00000156804.7,0,0.958333333,0.153846154,0,0,0,0.666666667,152.8571429
ENSG00000156831.7,0,584.5625,0.153846154,0.8125,0.461538462,273.6896552,0.333333333,130.8701299
ENSG00000156853.12,0,0.166666667,0.076923077,0,0,0.137931034,0,0.103896104
ENSG00000156858.11,0,50.5,0,2.875,0,0.103448276,0,219.3506494
ENSG00000156860.15,0,0.916666667,157.3076923,0.1875,0.307692308,181.1724138,0.083333333,62.19480519
ENSG00000156869.12,0,0,0,0,0,0,0,0
ENSG00000156873.15,0,1.590833333,2.153846154,0,0,141.1724138,481.25,214.8762338
ENSG00000156875.13,0,123.2175,0,81.265,0.153846154,998.9451724,0.083333333,797.5457143
ENSG00000156876.9,0,1.006666667,1392.846154,796.9375,0,0.586206897,0,106.7272727
ENSG00000156885.5,0,0,0,0,0,0,0,0
ENSG00000156886.11,0,0,0,0,0,0,0,0
ENSG00000156920.10,0,0,0,0.0625,0,0,0,0
ENSG00000156925.11,0,0,0,0,0,0,0,0
ENSG00000156928.4,0,85.0625,0.153846154,0,1.538461538,0.586206897,1374.583333,1.324675325
ENSG00000156931.15,0,0.104166667,0,0,0.076923077,43.79310345,0,204.1818182
ENSG00000156958.14,0,0.3125,0,0,0,0.24137931,0,15.42857143
ENSG00000156959.8,0,0,0,0,0,0,0,0
ENSG00000156966.6,1,2569.729167,0.461538462,1083.625,198.3076923,928,1027.666667,972.7272727
ENSG00000156968.8,0,0.041666667,0,0,0,0.034482759,0.75,0.272727273
ENSG00000156970.12,0,0.020833333,0,0,0.076923077,0.103448276,0,1.701298701
ENSG00000156973.13,0,400.4375,1.692307692,365.25,0.230769231,179.5862069,62.66666667,105.2077922
ENSG00000156976.16,1,1699.416042,837.0769231,2068,7.923076923,2850.455172,278.25,1463.466883
ENSG00000156983.15,0,12.91666667,1094.692308,0,3953.615385,0.137931034,0.333333333,7.74025974
ENSG00000156990.14,0,0.979166667,0,0,0,0.034482759,0.083333333,17.42857143
ENSG00000157005.3,0,0,0,0,0,0,0,0
ENSG00000157014.10,0,26.20916667,2.615384615,0.5,0.153846154,0.172413793,1322.5,69.45454545
ENSG00000157017.15,0,0,0,0,0,0,0,0
ENSG00000157020.17,0,2.791666667,2.615384615,34.1875,18.46153846,50.06896552,1.833333333,516.1428571
ENSG00000157021.9,0,0,0,0,0,0,0,0
ENSG00000157036.12,0,0.375,0.076923077,1.125,0,0,0,0.038961039
ENSG00000157045.8,0,417.7025,0,0.5475,0.32,0.324482759,2.166666667,8.220779221
ENSG00000157060.15,0,0.020833333,0,0,0,0,0,0
ENSG00000157064.10,0,0,0,0,0,0,0,0
ENSG00000157077.14,0,0,0,0,0.076923077,0,0,0.012987013
ENSG00000157087.17,0,0,0,0,0,0,0,0.012987013
ENSG00000157093.8,0,0,0,0,0,0,0,0
ENSG00000157103.10,0,0,0,0,0,0,0,0
ENSG00000157106.16,12652,981.2091667,865.5407692,722.77625,50.50538462,599.2131034,386.9141667,319.8907792
ENSG00000157107.13,0,0.020833333,0,0.125,0.230769231,0,0,0.012987013
ENSG00000157110.15,0,0,0.076923077,0,0,0,0,0.038961039
ENSG00000157111.12,0,0,0,0,0,0,0,0
ENSG00000157119.11,0,0,0,0,0,0,0,0
ENSG00000157131.10,0,0,0,0,0.076923077,0,0,0
ENSG00000157150.4,0,0,0,0,0,0,0,0
ENSG00000157152.16,0,0,0,0,0,0.034482759,0,0
ENSG00000157168.18,0,0,0,0,0,0,0.5,0
ENSG00000157181.15,1,319.3541667,0.769230769,0.0625,0.153846154,225.6896552,1881.75,319.6363636
ENSG00000157184.6,0,84.275,0,0,0.093076923,0.103448276,0,0.012987013
ENSG00000157191.19,0,721.4791667,0.615384615,0.375,0.307692308,57.17241379,875.9166667,242.8961039
ENSG00000157193.15,0,5.354166667,0.076923077,398.25,0,1.862068966,0,0.012987013
ENSG00000157211.11,0,0,0,0,0,0,0,0
ENSG00000157212.18,0,155.9108333,0,0,2.230769231,0.896551724,0.083333333,1.053766234
ENSG00000157214.13,0,0.020833333,0,0,0,0.068965517,0,0
ENSG00000157216.15,0,4.708333333,0,0.4375,0,0.862068966,0,0.051948052
ENSG00000157219.3,0,0,0,0,0,0,0,0
ENSG00000157224.15,0,0.041666667,0,0,0,7.75,0,0
ENSG00000157227.12,0,0,0,0,0,0,0.166666667,0
ENSG00000157240.3,0,0.020833333,0,0,0,0,0.166666667,0
ENSG00000157259.6,1,0.0625,0.076923077,0.125,0,0.068965517,1.166666667,42.71428571
ENSG00000157303.10,0,41.33333333,0,0.0625,0,0.379310345,0.083333333,19.06493506
ENSG00000157306.14,0,4.310416667,0.076923077,0.0625,215.1015385,0.103448276,0,0.757402597
ENSG00000157315.4,0,0,0,0,0,0,0,0
ENSG00000157322.17,0,0,0,0,0,0,0,0
ENSG00000157326.18,0,0.0625,0,0,0.343076923,181.3610345,0.333333333,46.80714286
ENSG00000157330.9,0,0.020833333,0,0.0625,0,0,0,0
ENSG00000157335.20,0,0.020833333,0,0,0,0,0,0
ENSG00000157343.8,0,0,0,0,0,0,0,0.012987013
ENSG00000157349.16,3394.05,130.861875,379.8169231,0,0.461538462,211.2534483,0.159166667,306.9503896
ENSG00000157350.12,0,135,0,548.3125,0.230769231,411,0.416666667,8.224155844
ENSG00000157353.16,0,0.0625,0,0,0,0,0,0.662337662
ENSG00000157368.10,0,0,0,0,0,0,0,0
ENSG00000157379.13,0,192.7708333,0,0,0.307692308,0.068965517,0,73.84415584
ENSG00000157388.15,0,0.020833333,0,0,0.076923077,0.068965517,0,0
ENSG00000157399.14,0,0,0,0,0.307692308,0.034482759,0,0
