Ensembl_ID,C473,C481,LC03,RC02,RC03,LC01,R03,R02
ENSG00000128482.15,0.066666667,0,0,0,0,0,0,0
ENSG00000128487.16,0.2,0.12962963,115.9677419,0.461538462,7.459459459,1.714285714,0.074074074,0.017857143
ENSG00000128510.10,0.2,0.037037037,0,0,0,0,0,0
ENSG00000128512.20,0.666666667,0,0.010752688,0,0.081081081,0,0,0
ENSG00000128513.14,33.73333333,72.48148148,0.010752688,0.076923077,0,0.06122449,0,9.839285714
ENSG00000128519.3,0,0,0,0,0,0,0,0
ENSG00000128524.4,645.2,1767.397037,583.827957,2175.923077,486.2162162,1777.040816,548.2962963,670.6228571
ENSG00000128534.7,455.4,699.1851852,172.9247312,0.076923077,0.054054054,0.612244898,0.333333333,168.1428571
ENSG00000128536.15,0,0.018518519,0,0,0.054054054,0,0,0
ENSG00000128563.13,0.066666667,220.0555556,0.010752688,60.84615385,0.783783784,14.97959184,0.148148148,124.9417857
ENSG00000128564.6,0,0,0,0,0,0,0,0
ENSG00000128567.16,0,0,0.053763441,0,0.054054054,0.040816327,0,2.678571429
ENSG00000128573.24,0.266666667,0,0,0,0,0,0,0
ENSG00000128578.9,97.13333333,0.018518519,65.77419355,0.076923077,0,0,0,0.035714286
ENSG00000128581.15,0.066666667,0.092592593,0,0,0.027027027,0,0,0.160714286
ENSG00000128585.17,6.232666667,292.4894444,440.5790323,2.267692308,1907.378378,136.8163265,56.59259259,35.43196429
ENSG00000128590.4,2.8,0.759259259,563.6356989,6,7.054054054,85.04081633,0.741481481,150.1964286
ENSG00000128591.15,0,0,0,0,0,0,0,0
ENSG00000128594.7,0,0.018518519,0.010752688,0,0,0,0,61.19642857
ENSG00000128595.16,2.333333333,0.648148148,299.1935484,0.153846154,1.486486486,25.55102041,6.481481481,128.9821429
ENSG00000128596.16,0.133333333,0,0,0,0.027027027,47.73469388,0,0
ENSG00000128602.9,0,0,0.075268817,0,0,0,0,0
ENSG00000128604.19,0.066666667,138.5740741,124.2043011,0,362.0540541,0,0.148148148,221.9285714
ENSG00000128606.12,0,0,0,0,0,0,0,0
ENSG00000128607.13,1.266666667,0.111111111,33.96774194,0.230769231,0.027027027,118.4081633,0,0
ENSG00000128609.14,786.2666667,705.6666667,825.0765591,0.615384615,7.027027027,604.1632653,0.148148148,758.0357143
ENSG00000128610.11,0,0,0,0,0,0,0,0
ENSG00000128617.2,0,0,0,0,0,0.367346939,0,0
ENSG00000128626.11,186.9333333,92.66666667,189.5268817,0,0.540540541,239.8163265,0.037037037,54.375
ENSG00000128641.18,0,0,0,0,0.27027027,0,0,0
ENSG00000128645.14,0,0,0,0,0,0,0,0
ENSG00000128652.11,0.066666667,0,0,0,0,0,0.037037037,0
ENSG00000128654.13,73.86666667,951,0.010752688,0,0.216216216,0,0,29.41071429
ENSG00000128655.17,0,0,0,0,0,0,0,0
ENSG00000128656.13,0.2,0.351851852,0.64516129,0,0.027027027,418.5306122,0,0
ENSG00000128683.13,0,0,0,0,0,0,0,0
ENSG00000128692.8,27.38866667,13.33111111,29.53623656,15.30692308,69.72081081,2.27244898,0.111481481,11.61125
ENSG00000128694.11,0.066666667,0.185185185,0,0,0.027027027,0,666.8148148,16.57142857
ENSG00000128699.13,442,890.3703704,695.4731183,2715.615385,1665.081081,0.979591837,9.518518519,115.6785714
ENSG00000128708.12,2025.266667,579.7222222,415.3978495,50.84615385,219.6756757,267.6938776,51.44444444,466.5714286
ENSG00000128709.12,0,0.018518519,0,0,0,0,0,0
ENSG00000128710.5,0,0,0,0,0,0,0,0
ENSG00000128713.13,0,0,0,0,0,0,0,0
ENSG00000128714.5,0,0,0,0,0,0,0,0
ENSG00000128731.15,0.133333333,2.388888889,124.074086,6.769230769,0.081081081,191.4520408,0.074074074,70.66142857
ENSG00000128739.21,279.758,755.0177778,1082.482258,0.230769231,991.8764865,1193.239388,0.041481481,669.8194643
ENSG00000128789.20,68.2,311,49.13978495,1162.076923,61.18918919,1190.770612,0.666666667,205
ENSG00000128791.11,0.133333333,0.759259259,0.021505376,0,0.027027027,0.183673469,0.037037037,17.05357143
ENSG00000128805.14,0.066666667,0,0,0,0,0.020408163,0,0
ENSG00000128815.19,440.1046667,50.44388889,320.2767742,0.076923077,199.1351351,5,39.25925926,162
ENSG00000128829.11,27,0.314814815,174.4946237,0,0.081081081,0.244897959,36.92592593,50.05357143
ENSG00000128833.12,0.533333333,0.185185185,0.107526882,0,0.027027027,0.020408163,0,0
ENSG00000128849.10,0,0,0.010752688,0,0.054054054,0.020408163,0,0
ENSG00000128872.9,0,66.42592593,129.2043011,0,1.081081081,0.102040816,611.7407407,37.41071429
ENSG00000128881.16,0.2,92.69296296,24.13827957,0.230769231,0.918918919,0.081632653,0.037037037,9.767857143
ENSG00000128886.11,0,0.055555556,102.1602151,0,140.0889189,0.265306122,0,51.49642857
ENSG00000128891.15,506.058,370.8511111,334.436129,1.384615385,1924.156757,395.4785714,0.37037037,599.3326786
ENSG00000128908.15,0.066666667,370.5740741,186.4408602,97.30769231,134.3243243,82.81632653,0.148148148,274.8928571
ENSG00000128915.11,41.53333333,394.7962963,766.8602151,0.076923077,72.51351351,0.448979592,0.111111111,119.8214286
ENSG00000128917.6,0,0,0,0,0,0,0,0
ENSG00000128918.14,0,0.018518519,0,0,0,0,0,0
ENSG00000128923.10,373.1333333,0.703703704,42.55913978,7,90.2972973,0.163265306,638.2222222,0.857142857
ENSG00000128928.8,0.133333333,0.611111111,361.0752688,0.076923077,6.216216216,86.3877551,1001.296296,324.4285714
ENSG00000128944.13,1.133333333,3.537037037,0.612903226,0,0.027027027,0.040816327,0.037037037,0.125
ENSG00000128951.13,31.2,86.55555556,409.0103226,0.461538462,333.7027027,11.28571429,0.37037037,337.8301786
ENSG00000128965.11,0,0.111111111,0,0,0.108108108,0,0,0
ENSG00000128973.12,0,0.055555556,0,0,0.189189189,0,0,0.017857143
ENSG00000128989.10,962.0666667,951.5740741,787.3978495,4199.692308,829.7567568,2492.77551,78.44444444,303.7321429
ENSG00000129003.15,4.866666667,647.1296296,1514.16129,1.230769231,384.4324324,1040.510204,1576.481481,1439.464286
ENSG00000129007.14,0.666666667,0.018518519,0,0.076923077,408.3954054,206.5926531,562.7785185,0.035714286
ENSG00000129009.12,0,0,0,0,0,0,0,0
ENSG00000129028.8,0.066666667,0,0,0,0,0,0,0
ENSG00000129038.15,0,0.240740741,0,0,0,0,0,83.21428571
ENSG00000129048.6,0,0,0,0,0,0,0,0
ENSG00000129055.12,621.8,125.462963,837.0384946,1.384615385,0.540540541,55.86836735,0,257.735
ENSG00000129071.9,361.0666667,669.6481481,677.2043011,4801.769231,1673.324324,1131.326531,211.2592593,255.7678571
ENSG00000129083.12,229.5333333,518.5027778,806.2927957,836.3846154,0.162162162,876.0816327,1305.037037,1180.796964
ENSG00000129084.17,4043.748,1866.776667,55.66978495,1630.153846,314.2459459,402.4559184,904.7803704,781.0075
ENSG00000129103.17,0.333333333,431.0981481,647.0260215,172.3507692,1024.918919,292.1616327,469.6955556,340.5932143
ENSG00000129116.17,0,356.4074074,0,0.076923077,0.216216216,0.224489796,0.037037037,15.375
ENSG00000129128.12,339.8666667,340.9074074,386.9569892,17.76923077,681.5135135,347.4081633,972.1851852,388.4642857
ENSG00000129151.8,0,0,0,0,0,0,0,0
ENSG00000129152.3,0,0,0,0,0,0,0,0
ENSG00000129158.10,0.066666667,0.407407407,0.010752688,0,0.054054054,568.5918367,0,39.125
ENSG00000129159.7,0.133333333,0.037037037,0,0,0,0,0,0
ENSG00000129167.9,0,0.074074074,0.010752688,0,0.054054054,26.6122449,0,0
ENSG00000129170.8,0,0,0,0,0,0,0,0
ENSG00000129173.12,0,0,0,0,0,0,0,0
ENSG00000129187.14,0.866666667,496.2407407,104.516129,0,353.3243243,0.346938776,0.037037037,29.25
ENSG00000129194.7,0,0.018518519,0,0,0,0,0,0
ENSG00000129195.15,0,0,0,0,0,0,0,0.017857143
ENSG00000129197.14,0.6,309.8816667,122.347957,206.3792308,228.6054054,749.8706122,69.31296296,190.8151786
ENSG00000129204.16,0.066666667,0,0,0,0.054054054,0.020408163,0,0
ENSG00000129214.14,0,0,0,0,0,0,0,0
ENSG00000129219.13,0,0.185185185,0,0,0,0,1.925925926,40.25
ENSG00000129221.15,0,0,0,0,0,0,0,0
ENSG00000129226.13,0.666666667,0.259259259,23.94763441,0.076923077,34.19864865,0.326530612,0.222222222,39.34982143
ENSG00000129235.10,807.2666667,108.3518519,153.6666667,0.538461538,1.486486486,65.91836735,0.185185185,30.19642857
ENSG00000129244.8,0,0,0.129032258,0,0,0,0,0
ENSG00000129245.11,0,1.407407407,0.010752688,0,0,67.57142857,0,0
ENSG00000129250.11,0.842,0.055555556,0.010752688,0,0,0.06122449,164.1851852,13.60714286
ENSG00000129255.15,19.4,279.2037037,1.838709677,0,0,228.1428571,0.037037037,9.767857143
ENSG00000129292.20,93.26666667,146.7190741,225.3216129,0.076923077,5.972972973,1147.77551,1487.444444,204.8928571
ENSG00000129295.8,0,0,0,0,0,0,0,0
ENSG00000129315.10,0.2,448.8703704,1696.774194,0.076923077,232.7837838,31.06122449,10.11111111,586.9285714
ENSG00000129317.14,0.4,12.27777778,0.946236559,0.230769231,680.8648649,0.102040816,0,128.5892857
ENSG00000129347.19,77.87133333,1.240740741,11.88247312,0.076923077,0.081081081,0.619591837,0.138888889,142.4766071
ENSG00000129351.17,2770.733333,844.3888889,852.2043011,211.4615385,1580.027027,266.9591837,1349.407407,578.3392857
ENSG00000129353.14,273.5333333,44.55555556,351.4086022,212.8461538,415.4864865,313.8163265,0.037037037,91.875
ENSG00000129354.11,0,0,0,0,0.027027027,0,0,0
ENSG00000129355.6,0.133333333,0.814814815,71.66666667,0.153846154,0.675675676,0.93877551,0,10.05357143
ENSG00000129422.14,0.066666667,0.018518519,0,0,0.189189189,0,0,0
ENSG00000129437.9,0,0,0,0,0,0,0,0
ENSG00000129450.8,0,0.018518519,0.279569892,0,0,0,0,0
ENSG00000129451.11,0,0,0.010752688,0,0,0,0,0
ENSG00000129455.15,0,0,0,0,0,0,0,0
ENSG00000129460.15,234.1333333,1376.111111,472.0537634,2742.230769,64.45945946,746.4897959,0.222222222,551.8392857
ENSG00000129465.15,99.53333333,0.092592593,0.010752688,0,0.054054054,2.510204082,0.333333333,0.017857143
ENSG00000129467.13,0,0.111111111,0,0,0,0.081632653,0.074074074,0
ENSG00000129472.13,0.266666667,67.87037037,464.0860215,0,47.18918919,0.775510204,1.111111111,4.589285714
ENSG00000129473.9,0,0,122.7526882,0,0,0.020408163,0,0.035714286
ENSG00000129474.15,0,0.037037037,0,0.076923077,0,0,0,0
ENSG00000129480.12,0,0.074074074,0,0.076923077,0.081081081,0,0,0
ENSG00000129484.13,300,84.05555556,0.010752688,0,0.432432432,0.040816327,0,6.517857143
ENSG00000129493.14,0.266666667,0.148148148,64.29032258,0.076923077,0.189189189,0.12244898,0.148148148,26.36982143
ENSG00000129514.5,0.066666667,0,0.010752688,0,0.378378378,0,0.185185185,0
ENSG00000129515.18,401.9346667,281.4348148,923.1230108,211.9230769,311.1218919,1013.53102,16.03703704,213.7480357
ENSG00000129518.8,1.866666667,1081,363.0537634,0.153846154,218.0540541,1344.020408,1260.925926,291.7142857
ENSG00000129521.13,0,94.53703704,283.2365591,0.384615385,0.324324324,1.979591837,0.037037037,22.42857143
ENSG00000129534.13,1323.933333,451.6851852,1717.064516,1861.923077,1855,2751.387755,441.1481481,1032.428571
ENSG00000129535.12,0,0,0.010752688,0,0,0,0,99.76785714
ENSG00000129538.13,3.6,1.703703704,0.591397849,0.153846154,3.891891892,0.06122449,0.111111111,2.357142857
ENSG00000129559.12,963.7333333,1317.041481,755.3439785,8.846153846,781.972973,183.6530612,198.8888889,341
ENSG00000129562.10,924.6,1340.092593,643.5913978,116.2307692,468.3783784,1245.77551,380.4074074,653.0714286
ENSG00000129566.12,74.2,0.166666667,0.010752688,0,27.32432432,0,0,8.017857143
ENSG00000129595.12,83.86666667,0.037037037,0.021505376,0,723.8918919,0,0,5.75
ENSG00000129596.4,0,91,0,0,0.567567568,0,0,0
ENSG00000129625.12,1028.666667,183.4777778,253.2905376,795.3076923,1.567567568,1033.306122,152.7407407,754.4464286
ENSG00000129636.12,75.26666667,5.685185185,43.21505376,0.076923077,396.5945946,8.775510204,0,44.16071429
ENSG00000129646.14,0.066666667,0,0,0,0,0,0,0
ENSG00000129654.7,0,0,0,0,0,0,0,0
ENSG00000129657.14,2.666666667,490.0922222,73.30107527,2.461538462,605.8086486,1006.44898,946.1481481,206.75
ENSG00000129667.12,404.6666667,25.53703704,163.9677419,18.69230769,0.72972973,245.3469388,49.81481481,127.375
ENSG00000129673.9,0,0,0,0,0,0,0,0
ENSG00000129675.15,2.466666667,193.7407407,0.075268817,0,0.27027027,65.18367347,0,156.5
ENSG00000129680.15,75.6,272.3148148,131.7204301,3.846153846,0.054054054,347.5918367,432.8888889,52.07142857
ENSG00000129682.15,0,0,0.010752688,0.076923077,0.135135135,0,0,0
ENSG00000129691.15,0.066666667,173.9259259,99.34408602,0,0.027027027,428.7346939,0.296296296,0.214285714
ENSG00000129696.12,38.334,81.37166667,318.4817204,63.31,184.3089189,393.4087755,46.04185185,99.22107143
ENSG00000129744.2,0,0,0,0,0,0,0,0
ENSG00000129749.3,0,0.907407407,0,0,0,0,0,0
ENSG00000129757.12,0,6.777777778,0.032258065,0,0,0.081632653,0,0
ENSG00000129810.14,153.2933333,11.66240741,44.68817204,0,0.054054054,23.78510204,90.14814815,237.4189286
ENSG00000129816.5,0,0,0,0,0,0,0,0
ENSG00000129824.15,908.4666667,612.9259259,464.8387097,0,580.9459459,0.040816327,0,523.1428571
ENSG00000129845.5,0,0,0,0,0,0,0,0
ENSG00000129862.6,0,0,0,0.076923077,1.72972973,0,0,0
ENSG00000129864.6,0,0,0,0.076923077,1.72972973,0,0,0
ENSG00000129873.7,0,0,0,0,0,0,0,0
ENSG00000129910.7,0,0,0,0,0,0,0,0
ENSG00000129911.8,0,0,0,0.230769231,90.54054054,1.12244898,0.111111111,17.22660714
ENSG00000129925.10,0,0.296296296,0.021505376,1.538461538,0.081081081,0,0.037037037,42.83928571
ENSG00000129932.8,0,0,0,0,0,0,0,0
ENSG00000129933.20,1.133333333,32.55555556,0.387096774,0.307692308,0.081081081,38.83673469,0.185185185,10.71428571
ENSG00000129946.10,0,0,0,0,0,0,0,0
ENSG00000129951.18,0,0,0,0,0,0,0,0
ENSG00000129965.14,0,0,0,0,0,0,0,0
ENSG00000129968.15,0,0.092592593,0.021505376,0,0.027027027,0.040816327,0,0.446428571
ENSG00000129988.5,0,0,0,0.153846154,1.108108108,0.020408163,0,0
ENSG00000129990.14,0,0,0,0,0,0,0,0
ENSG00000129991.12,0,0,0,0,0,0,0,0
ENSG00000129993.14,0,0.203703704,0,203.6153846,136.2432432,0.775510204,0,0.089285714
ENSG00000130005.12,0,0.12962963,0.010752688,4.307692308,0.864864865,25.28571429,0.037037037,0.625
ENSG00000130021.13,0,112.6851852,82.84946237,0.076923077,0,0.020408163,108.1851852,0
ENSG00000130023.15,0,0.018518519,0.032258065,0,0.054054054,0,0,1.303571429
ENSG00000130024.14,117.8,185.7592593,487.2464516,0,956.4151351,0.116122449,166.5874074,299.8214286
ENSG00000130032.15,0,0.055555556,0.010752688,0,0,0,0,0
ENSG00000130035.6,0,0.074074074,0,0,0,0,82.77777778,0
ENSG00000130037.4,0,0,0,0,0,0,0,0
ENSG00000130038.9,0.133333333,24.85185185,0.032258065,0,20,0.020408163,0,42.73214286
ENSG00000130045.15,0,0,0,0,0,0,0,0
ENSG00000130052.13,0,0,0,0,0,0,0,0
ENSG00000130054.4,0,0,0,0,0,0,0,0
ENSG00000130055.13,0,0,0,0,0,0,0,0
ENSG00000130066.16,9461,12238.24074,22893.93548,8021.538462,14183.48649,11523.83673,2098.777778,6202.375
ENSG00000130119.15,1.6,8.888888889,6.215053763,0,0.162162162,0,1.814814815,74.78571429
ENSG00000130147.15,0.066666667,0,0,0.076923077,0.054054054,0,0,0
ENSG00000130150.11,176.8666667,625.1296296,78.27956989,0,0.108108108,0,0,0.267857143
ENSG00000130158.13,0.133333333,0.037037037,0,0,0,0,0,0
ENSG00000130159.13,38.6,111.2037037,31.67741935,0,0,4.346938776,0.037037037,106.0892857
ENSG00000130164.13,0,0.388888889,0.11827957,0.153846154,28.48648649,0.081632653,0.555555556,0.25
ENSG00000130165.10,294.9333333,1071.148148,769.7849462,0.076923077,450.7297297,184.8571429,0.296296296,327.8035714
ENSG00000130167.13,0,0,0,0,0,0,0,0
ENSG00000130173.13,0.066666667,0,0,0,1.108108108,0,0,0
ENSG00000130175.9,12.26666667,33.25925926,0.76344086,0,1.783783784,0.12244898,0,0.25
ENSG00000130176.7,0,0,0,0,0,0,0,0
ENSG00000130177.14,0,24.81481481,8.612903226,0,0.054054054,0.244897959,190.8148148,0
ENSG00000130182.7,0,0,0,0,0,0,0,0
ENSG00000130193.7,0,0.055555556,0,0,0.054054054,0,0,14.28571429
ENSG00000130202.9,0.133333333,0,0.096774194,0,0.027027027,0,0,0
ENSG00000130203.9,0.2,0.388888889,0.322580645,0.153846154,4,0.12244898,0.111111111,0.107142857
ENSG00000130204.12,0.066666667,0.018518519,0,0,8.756756757,0,412.7777778,0.071428571
ENSG00000130208.9,1.266666667,1.407407407,3.849462366,0.846153846,38.24324324,0.306122449,0.333333333,0.053571429
ENSG00000130222.10,0,0.074074074,0,0,0,0,4.481481481,0
ENSG00000130224.14,0,0,0,0,0,0,0,0
ENSG00000130226.16,0,0,0.010752688,0.076923077,0,0,0,0
ENSG00000130227.16,0.066666667,29.96296296,0.010752688,74.38461538,0.054054054,0.020408163,0,0.035714286
ENSG00000130234.10,0,0.018518519,0,0,0,0,0,0
ENSG00000130244.12,0,0.055555556,0.032258065,0,0,0,0,0.125
ENSG00000130254.11,600.494,221.0107407,413.5369892,1684.769231,1103.772703,1208.968571,1230.531852,434.0921429
ENSG00000130255.12,2475.733333,2787.481481,1977.784946,2800.923077,1063.405405,3761.408163,2636.703704,3275.964286
ENSG00000130270.16,0,0.296296296,0,0,0,0,0.037037037,0
ENSG00000130283.8,0,0,0,0,0,0,0,0
ENSG00000130287.13,0,0,0,0,0,0,0,0
ENSG00000130294.15,0,0,0,0,0,0,0,0
ENSG00000130299.16,0.866666667,0,0.021505376,0,0,0.020408163,0,0.017857143
ENSG00000130300.8,0,0,0,0,0.054054054,0,0.037037037,0
ENSG00000130303.12,0.666666667,242.2777778,179.9569892,27.69230769,37.62162162,2.734693878,0.555555556,267.75
ENSG00000130304.16,0.133333333,0.018518519,0,0,0.027027027,0.020408163,0,0
ENSG00000130305.16,0.866666667,0.393518519,0.16311828,258.8461538,0.108108108,0.075510204,0,10.76964286
ENSG00000130307.11,0,0,0,0,0,0,0,0
ENSG00000130309.10,0.333333333,108.6851852,179.8064516,115.3076923,690.6486486,15.65306122,996.3333333,481.25
ENSG00000130311.10,220.9333333,43.7962963,40.07526882,0.076923077,122.2702703,0.591836735,0.777777778,57.16071429
ENSG00000130312.6,265.9333333,47.7962963,141.3978495,24.30769231,75.10810811,250.9591837,1042.851852,106.9821429
ENSG00000130313.6,152.12,1.072962963,0.299784946,0,294.9278378,9.933061224,0.222222222,36.07142857
ENSG00000130332.14,811.4,351.1666667,1363.806452,1355.461538,2341.486486,1413.877551,1209.62963,1020.589286
ENSG00000130338.12,33.86666667,497.3888889,891.4086022,55.69230769,586.972973,424.6122449,412.6666667,852.125
ENSG00000130340.15,2,1281.759259,645.7204301,9122.230769,10.40540541,401.5918367,732.2222222,138.5175
ENSG00000130347.12,0,0.111111111,0,0.461538462,0.027027027,0,0.037037037,0.035714286
ENSG00000130348.11,0.133333333,0.407407407,323.8817204,0.153846154,8.189189189,217.4897959,405.037037,434.3035714
ENSG00000130349.9,0.2,0.092592593,0,0,0.027027027,0.102040816,0,0.017857143
ENSG00000130363.11,0,0.018518519,4.967741935,0,0.027027027,0,0,0.053571429
ENSG00000130368.5,0,0,0.23655914,0,0,0,0,0
ENSG00000130377.13,0,0,0,0,0,0,0,0
ENSG00000130382.8,147.5333333,0.111111111,0.010752688,0,136.1081081,0.06122449,0.296296296,8
ENSG00000130383.7,0,0,0,0,0,0,0,0
ENSG00000130385.5,0,0,0,0,0,0,0,0
ENSG00000130396.20,280.1333333,0.166666667,0.075268817,0.307692308,0.216216216,7.448979592,737.2592593,1.464285714
ENSG00000130402.11,180.9333333,177.805,3.215053763,0.538461538,0.027027027,0.204081633,0.074074074,0.071428571
ENSG00000130413.15,0,0.037037037,0,0,157.027027,0,0,0
ENSG00000130414.11,674.5333333,277.8703704,675.9462366,0.076923077,265.2432432,314.5306122,450,201.9642857
ENSG00000130427.2,0,0,0,0,0,0,0,0
ENSG00000130429.12,82.46666667,437.7018519,359.1782796,1269.263846,1057.941081,1637.747143,1.592592593,1361.426071
ENSG00000130433.7,0,0,0,0,0,0,0,0
ENSG00000130449.5,0.4,161.5925926,414.3655914,14.23076923,440.5405405,76.08163265,0.111111111,378.8392857
ENSG00000130475.14,40.26666667,0.037037037,2.64516129,0,0.027027027,0.020408163,0.074074074,10.44642857
ENSG00000130477.15,0.066666667,0,0.010752688,0,0,0.020408163,0,0
ENSG00000130479.10,0,0.703703704,1.161290323,0,0.027027027,7.653061224,0.296296296,0
ENSG00000130487.5,0,0,0,0,0,0,0,0
ENSG00000130489.14,0.466666667,1.052962963,265.7374194,0.384615385,511.0183784,265.9440816,0,65.44928571
ENSG00000130508.10,0,0,0,0.076923077,0.054054054,0,0,0
ENSG00000130511.15,0.2,0.055555556,0.021505376,0,0,0.020408163,0.148148148,8.744107143
ENSG00000130513.6,0,0,0.043010753,0,0.054054054,0,0,0
ENSG00000130517.13,0,0.018518519,0.010752688,0,0.027027027,5.346938776,278.4074074,0.053571429
ENSG00000130518.16,0,0,0.989247312,0,23.18918919,0.06122449,0,0.089285714
ENSG00000130520.10,1.466666667,677.6296296,243.9462366,0.076923077,261.8378378,23.12244898,726.5925926,54.55357143
ENSG00000130522.5,898.8,2136.759259,1473.645161,966.9230769,1377.675676,2695.040816,1306.111111,1946.732143
ENSG00000130528.11,0,0,0,0,0,0,0,0
ENSG00000130529.15,0,0,0.021505376,0,0.135135135,0.020408163,0,0
ENSG00000130538.4,0,0,0,0,0,0,0,0
ENSG00000130540.13,0,0,0,0,0,0,0,0
ENSG00000130544.11,81.86666667,375.5925926,394.6236559,1.153846154,316.7297297,139.244898,0,184.6071429
ENSG00000130545.15,0,0.018518519,0.021505376,0,0.081081081,0.020408163,0,0
ENSG00000130558.19,0,0,0,0.076923077,0,0,0,0
ENSG00000130559.18,0.933333333,0.222222222,0,0,5.810810811,0,1271.333333,0
ENSG00000130560.8,93.86666667,70.5,0,0,0.081081081,0.06122449,73.55555556,0.017857143
ENSG00000130561.16,0.066666667,0,0,0,0,0,0,0
ENSG00000130584.10,0,0.111111111,0,0.307692308,0,0.040816327,0,0
ENSG00000130589.16,0.333333333,19.77777778,5.559139785,0,0,0.081632653,0.074074074,0.785714286
ENSG00000130590.13,0,0,0,0,0.540540541,0,0,0.017857143
ENSG00000130592.15,120.2,975.0733333,391.2941935,415,139.3935135,244.1014286,322.3318519,382.0091071
ENSG00000130595.18,0,0,0,0,0,0,0,0
ENSG00000130598.15,0,0,1.268817204,0,0,0,0,19.76785714
ENSG00000130600.17,0,0,0,0,0.054054054,0.06122449,0,0.035714286
ENSG00000130612.14,0.2,0,0,0,0.135135135,0,0,0
ENSG00000130635.15,0,0,0,0,0,0.020408163,0,0.017857143
ENSG00000130638.16,165.4,931.5916667,525.9569892,0.065384615,0.243243243,2.693877551,123.8885185,53.64285714
ENSG00000130640.13,60.6,144.5005556,392.69,2252.461538,0.385135135,8.859183673,1.259259259,0.626071429
ENSG00000130643.8,0,0,0,0,0,0,0,0
ENSG00000130649.9,4.362666667,0.018518519,0.021505376,0.153846154,0.864864865,0.183673469,0,0.017857143
ENSG00000130653.15,0,0,0,0,0.027027027,0,0,0
ENSG00000130656.4,0,0.018518519,0,0,0,0,0,0
ENSG00000130669.17,0,0,0.032258065,0,0,0,0,0
ENSG00000130675.14,0.066666667,0.018518519,0,0,0,0,0,0
ENSG00000130684.13,0,0.018518519,0.021505376,415.3515385,0,0.020408163,0,20.90839286
ENSG00000130695.14,0,0,251.9892473,0.076923077,160.4594595,0.040816327,0.037037037,0.303571429
ENSG00000130699.18,0,0.092592593,6.053763441,0,78.13513514,0.020408163,0,0.035714286
ENSG00000130700.6,0,0,0,0,0,0,0,0
ENSG00000130701.3,0,0,0,0,0,0,0.037037037,0
ENSG00000130702.15,0.204,0.169259259,0.961505376,104.2623077,0,0.176326531,0,0.256607143
ENSG00000130703.15,0.333333333,133.4444444,3.193548387,0,3,1037.22449,0.259259259,86.16071429
ENSG00000130706.12,420.9266667,265.1627778,397.4112903,664.0430769,46.05405405,100.9257143,0.111111111,215.6323214
ENSG00000130707.17,0,0,0.021505376,0,0.972972973,0.081632653,0,0
ENSG00000130711.3,0,0,0,0,0,0,0,0
ENSG00000130713.15,0.133333333,432.3888889,0.021505376,0.076923077,0.054054054,0.020408163,601.5555556,31.96428571
ENSG00000130714.15,0.4,5.185185185,0,0.076923077,442.3513514,0.102040816,0,0.089285714
ENSG00000130717.12,0.266666667,22.44444444,216.6021505,1526.923077,0,0.06122449,0.111111111,1.928571429
ENSG00000130720.12,0,0,0,0,0,0,0,0
ENSG00000130723.18,0.133333333,68.60055556,22.10655914,0.307692308,0,31.82244898,203.3111111,42.80357143
ENSG00000130724.8,33.66666667,239.6851852,47.46236559,0.230769231,773.6216216,640.3673469,329.5555556,131.3392857
ENSG00000130725.7,0.133333333,43.64814815,2.935483871,0,14.83783784,1.12244898,23.66666667,23.01785714
ENSG00000130726.11,296.2,108.4074074,425.9892473,8.384615385,148.4324324,484.122449,42.81481481,74.67857143
ENSG00000130731.15,205.7333333,85.07407407,174.483871,0.153846154,13.89189189,0.346938776,166,138.7321429
ENSG00000130733.10,30.33333333,1.074074074,0.172043011,110.2307692,0.567567568,0.040816327,0.037037037,0
ENSG00000130734.9,49.262,0.055555556,0.397096774,2.307692308,0,0.033469388,0.231481481,8.576964286
ENSG00000130741.10,1215.387333,2337.572222,10576.87032,12827.30769,9614.162162,17789.62551,6287,3938.678571
ENSG00000130748.6,1.666666667,0.37037037,63.78494624,0,0.027027027,0.224489796,0,18.26785714
ENSG00000130749.9,13,238.5,1015.72043,333.8461538,1069.540541,294.7142857,114.037037,248.6964286
ENSG00000130751.9,0,0.277777778,0,0,0,0,0,0
ENSG00000130755.12,334.7333333,970.3518519,1393.107527,1.692307692,1718.486486,1825.244898,1262.777778,1301.946429
ENSG00000130758.7,0,0.074074074,0,0,0,0,0,0
ENSG00000130762.14,0,0,0,0,0,0,0,0
ENSG00000130764.9,578.2666667,182.7407407,8.225806452,0,0.162162162,0,6.148148148,58.83928571
ENSG00000130766.4,0.133333333,0.240740741,4.548387097,0.076923077,110.2702703,0.428571429,0,27.53571429
ENSG00000130768.14,0,0,0,0,0,0,0,0
ENSG00000130770.17,3.266666667,370.7407407,749.5591398,953.9230769,262.5675676,1372.040816,14.03703704,967.25
ENSG00000130772.13,0,0,0.204301075,0,0,0,0,0
ENSG00000130775.15,0.6,0.111111111,78.60215054,0.230769231,4.054054054,0.693877551,583.4444444,124.7857143
ENSG00000130779.19,438.3333333,5.240740741,381.1505376,234.0769231,0.216216216,754.7755102,355.4444444,164.3214286
ENSG00000130783.13,0,0,0,0,0,0,0,0.017857143
ENSG00000130787.13,0,126.8888889,7.129032258,178.1538462,370.5135135,36.63265306,476.5555556,2.517857143
